id,category,shape,shape_type,triples,lexicalization,prefix
2010,Food,(X (X)),,[<S> Spain <P> leader <O> Felipe VI of Spain],"""Il-mexxej ta' Spanja huwa Felipe VI ta' Spanja"", ""Felipe VI ta' Spanja huwa l-mexxej ta' Spanja"".",Maltese
10379,Politician,(X (X) (X) (X (X))),mixed,"[<S> Abner W. Sibal <P> militaryBranch <O> United States Army, <S> Abner W. Sibal <P> battle <O> World War II, <S> World War II <P> commander <O> Chiang Kai-shek, <S> Abner W. Sibal <P> activeYearsEndDate <O> 1965-01-03]","""Matul it-Tieni Gwerra Dinjija, li fiha Chiang Kai-Shek kien kumandant, Abner W. Sibal ħadet u ġlied mal-Armata tal-Istati Uniti, u finalment spiċċa l-karriera militari tiegħu fit-3 ta' Jannar 1965.",Maltese
8250,WrittenWork,(X (X) (X (X))),mixed,"[<S> A Loyal Character Dancer <P> publisher <O> Soho Press, <S> A Loyal Character Dancer <P> country <O> United States, <S> United States <P> leader <O> Barack Obama]","""Mae Soho Press u jippubblika ""A Loyal Character Dancer"" fl-Istati Uniti, li huwa meħud minn Barack Obama. """,Maltese
5876,Artist,(X (X) (X) (X)),sibling,"[<S> Aaron Turner <P> associatedBand/associatedMusicalArtist <O> Greymachine, <S> Aaron Turner <P> associatedBand/associatedMusicalArtist <O> Mamiffer, <S> Aaron Turner <P> genre <O> Post-metal]","""Aaron Turner kellu post-metal għal Greymachine u bħalissa huwa membru tal-Mamiffer. """", Aaron Turner, li l-mużika tiegħu hija post-metal, jsejjaħ għal Mamiffer u huwa assoċjat mal-grupp Greymachine. "", ""Il-ġeneru ta' Aaron Turner huwa post-metal.",Maltese
3724,Building,(X (X) (X) (X) (X)),sibling,"[<S> Adisham Hall <P> architecturalStyle <O> Tudor Revival architecture, <S> Adisham Hall <P> completionDate <O> 1931, <S> Adisham Hall <P> buildingStartDate <O> ""1927"", <S> Adisham Hall <P> location <O> Haputale]","""Il-kostruzzjoni ta' Adisham Hall f'Haputalle, ipprosejtata fl-istil ""Vozroждения Tydorov"", bdiet fl-1927 u spiċċat fl-1931."", ""Is-kostruzzjoni ta' Adisham Hall, Haputalle (ipprosejtata fl-istil Tudor Revival), bdiet fl-1927 u spiċċat fl-1931."", ""Is-kostruzzjoni ta' Adisham Hall f'Haputale (fil-istil Arkitettura ta' Vozro",Maltese
1802,Food,(X (X)),,"[<S> Arròs negre <P> mainIngredient <O> ""White rice, cuttlefish or squid, cephalopod ink, cubanelle peppers""]","""L-ingredjenti ewlenin fl-arròs negre huma rżis abjad, ħut tal-qattel jew kalmar, ink tal-ċefalopod u l-paprika tal-qattel."", ""L-ingredjenti ewlenin tal-arròs negre huma rżis abjad, ħut tal-qattel jew kalmar, ink tal-qattel, paprika tal-qattel, kalmar tal-qattel"".",Maltese
3716,Building,(X (X) (X) (X) (X)),sibling,"[<S> Adare Manor <P> location <O> Adare, <S> Adare Manor <P> completionDate <O> 1862, <S> Adare Manor <P> location <O> County Limerick, <S> Adare Manor <P> architect <O> Augustus Pugin]","""Adar Manor, żviluppat minn Ogastos Uelbi Northmor Pjujinn, jinsab f'Adar fil-grafja ta' Limerick u ġie konkluż fl-1862."", ""Ogasteus Uelbi Northmor Pjujinn - arkitettur tal-art ""Adar Manor"", li ġie konkluż fl-1862 u jinsab f'Adar fil-grafja ta' Limerick."", ""Proġettat minn Ogastos Pjujinn, Addar Manor fil-grafja",Maltese
2367,Monument,(X (X)),,[<S> Turkey <P> leader <O> Ahmet Davutoğlu],"""Ahmet Davutoglu huwa mexxej tat-Turkija."", ""Ahmet Davutoglu huwa mexxej tat-Turkija."", ""Leader tat-Turkija huwa Ahmet Davutoglu."", ""Ahmet Davutoglu huwa mexxej tat-Turkija."", ""Leader tat-Turkija huwa Ahmet Davutoglu."", ""Ahmet Davutoglu huwa l-mexxej tat-Turkija."", ""Leader tat-Turkija huwa Ahmet Davutoglu."", ""Isem tal-mex",Maltese
3730,Athlete,(X (X (X))),chain,"[<S> Akeem Dent <P> debutTeam <O> Atlanta Falcons, <S> Atlanta Falcons <P> city <O> Atlanta]","""Kemm kien l-ewwel tim li kellu f'Atlanta Falcons. """,Maltese
2194,SportsTeam,(X (X) (X)),sibling,"[<S> A.S. Gubbio 1910 <P> fullName <O> ""Associazione Sportiva Gubbio 1910 Srl"", <S> A.S. Gubbio 1910 <P> numberOfMembers <O> 5300]","""Il-FK għandu 5300 membru, u l-isem sħiħ tiegħu huwa: ""Gubbio"" - Sporty club Губбио"", ""Il-isem sħiħ tiegħu huwa: ""Gubbio"" - Sporty club ""Губбио"" u għandu 5300 membru"", ""Sportivny club Губбио (imqassma Губбио) għandu 5300 membru"".",Maltese
843,Athlete,(X (X)),,[<S> Alex Tyus <P> height <O> 2.032],"""Alex Tyus huwa 2,032 metru għoli"", ""Alex Tyus huwa 2,032 metru għoli"", ""L-għoli ta 'Alex Tyus huwa 2,032.""",Maltese
7081,Company,(X (X) (X) (X)),sibling,"[<S> Trane <P> product <O> Building Management System, <S> Trane <P> location <O> Swords, Dublin, <S> Trane <P> location <O> Ireland]","""Trane li tinsab f'Swords, Dublin tipproduċi sistemi ta' ġestjoni tal-bini li jinsabu wkoll fl-Irlanda. ""Trane hija kumpanija Irlandiża li tinsab f'Swords, Dublin li tipproduċi sistemi ta' ġestjoni tal-bini. ""Trane li tinsab fl-Irlanda tagħmel sistemi ta' ġestjoni tal-bini b'post ukoll f'Swords, Dublin"".",Maltese
537,CelestialBody,(X (X)),,[<S> (15788) 1993 SB <P> discoverer <O> Roque de los Muchachos Observatory],"""15788 1993 SB kien jinstab mill-Observatorija Roque-de-лос-Mучачос."", ""(15788) 1993 SB kien jinstab mill-Observatorija Roque-de-лос-Mучачос. """,Maltese
1046,Building,(X (X)),,[<S> Amdavad ni Gufa <P> location <O> Gujarat],"""Amdavad ni Gufa tinsab f'Gujarat"".",Maltese
5198,Politician,(X (X (X))),chain,"[<S> Alfred Moore Scales <P> battle <O> Siege of Petersburg, <S> Siege of Petersburg <P> isPartOfMilitaryConflict <O> American Civil War]","""Alfred Moore Scales ħadem sehem fis-Siege ta' Petersburg li seħħ matul il-Gwerra Ċivili Amerikana."", ""Alfred Moore Scales kien fis-Siege ta' Petersburg, li seħħ matul il-Gwerra Ċivili Amerikana."", ""Alfred Moore Scales kien fis-Siege ta' Petersburg li kien parti mill-kunflitt tal-Gwerra Ċivili Amerikana"".",Maltese
2126,SportsTeam,(X (X (X))),chain,"[<S> 1. FC Magdeburg <P> manager <O> Jens Härtel, <S> Jens Härtel <P> club <O> 1. FC Union Berlin]","""Yens Hertel jidħol fl-FK Union u kien maniġer fl-FK Magdeburg. "" ""Yens Hertel, maniġer tal-FK Magdeburg, ukoll jidħol fl-FK Union. """,Maltese
11690,Building,(X (X (X) (X) (X) (X))),mixed,"[<S> United States <P> language <O> English language, <S> United States <P> leaderTitle <O> President of the United States, <S> United States <P> leader <O> John Roberts, <S> 250 Delaware Avenue <P> location <O> United States, <S> United States <P> ethnicGroup <O> Asian Americans]","""250 Delaware Avenue tinsab fl-Istati Uniti fejn jitkellmu l-lingwa Ingliża. Wieħed mill-mexxejja huwa John Roberts u l-pajjiż huwa mmexxi mill-President. L-Amerikani Ażjani huma grupp etniku fi ħdan il-pajjiż."", ""250 Delaware Avenue tinsab fl-Istati Uniti, fejn l-Ingliż huwa l-lingwa uffiċjali, u grupp etniku preżenti huma Ażjani. It-titolu tal-mexxejja huwa President tal-Istati Uniti; John Roberts huwa wkoll mexxej. """,Maltese
2389,Airport,(X (X) (X) (X)),sibling,"[<S> Allama Iqbal International Airport <P> runwayLength <O> 3310.0, <S> Allama Iqbal International Airport <P> location <O> Punjab, Pakistan, <S> Allama Iqbal International Airport <P> runwayName <O> ""18L/36R""]","""Vzl-Polonja tal-Ajruport Internazzjonali ""Lahor"" 18L/36R tinsab fil-Penjab (Pakkistan) u għandha t-tul 33310,0."", ""Raсположенный в провинции Пенджаб, Pakistan, international airport Лахор имеет взлетно-посадочная полоса длиной 3310 метров и под названием 18L/36R."", ""International airport ""Lahor"" tinsab fil-provinċja Punjab, Pakistan. Navnage взлет",Maltese
2814,ComicsCharacter,(X (X) (X) (X)),sibling,"[<S> Arion (comicsCharacter) <P> creator <O> Jan Duursema, <S> Arion (comicsCharacter) <P> alternativeName <O> ""Ahri'ahn"", <S> Arion (comicsCharacter) <P> creator <O> Paul Kupperberg]","""Jan Dursema u Paul Kupperberg ħolqu l-karattru tal-kummissarji ta 'Arion, li hu magħruf ukoll bħala Ari'an. """,Maltese
12505,Politician,(X (X) (X (X)) (X (X))),mixed,"[<S> Abdulsalami Abubakar <P> successor <O> Olusegun Obasanjo, <S> Nigerian Air Force <P> trainerAircraft <O> Aermacchi MB-339, <S> Abdulsalami Abubakar <P> inOfficeWhileVicePresident <O> Mike Akhigbe, <S> Mike Akhigbe <P> predecessor <O> Oladipo Diya, <S> Abdulsalami Abubakar <P> militaryBranch <O> Nigerian Air Force]","""Abdulsalami Abubakar, li ġie ssostitwit minn Olusegun Obasanjo, kien membru tal-Forza Aera Naġerijana li juża l-Aermacchi MB-339 bħala ajruplan ta' taħriġ. Abubakar kien fil-kariga filwaqt li Mike Akhigbe kien il-Viċi President li ħadet lura minn Oladipo Diya bħala VP"".",Maltese
4986,Monument,(X (X) (X)),sibling,"[<S> 14th New Jersey Volunteer Infantry Monument <P> category <O> Historic districts in the United States, <S> 14th New Jersey Volunteer Infantry Monument <P> district <O> Monocacy National Battlefield]","""Ma'er 14ain Mynydd Infantry gwirfoddol New Jersey, a darperir yn y Monocacy National Battlefield, yn caeln iddered fel erjon istoryol yn yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr yr",Maltese
3205,SportsTeam,(X (X) (X) (X)),sibling,"[<S> A.C. Chievo Verona <P> ground <O> Stadio Marc'Antonio Bentegodi, <S> A.C. Chievo Verona <P> fullName <O> ""Associazione Calcio ChievoVerona S.r.l."", <S> A.C. Chievo Verona <P> numberOfMembers <O> 39371]","""Poll nome de ФК ""Кьево"" - futbol club ""Кьево"" (Верона), li fihom 39371 membru, u l-ispazju domestiku tagħhom - l-istatjon ""Маркантонио Бентегоди""."", ""Полное название ФК ""Кьево"" (Верона) - ""Associazione Calcio Chievo Verona S.r.l"".",Maltese
9243,Building,(X (X (X) (X) (X))),mixed,"[<S> Asser Levy Public Baths <P> location <O> New York City, <S> New York City <P> country <O> United States, <S> New York City <P> isPartOf <O> Brooklyn, <S> New York City <P> isPartOf <O> New Netherland]","""Il-Baħ Pubbliku ta' Asser Levy jinsabu f'New York City, l-Istati Uniti, li hija parti mill-New Netherland. Brooklyn hija parti minn New York City. """",Il-Baħ Pubbliku ta' Asser Levy jinsabu f'New York City, parti minnu hija Brooklyn.",Maltese
4458,Company,(X (X) (X)),sibling,"[<S> Hypermarcas <P> industry <O> Pharmaceuticals, <S> Hypermarcas <P> foundingDate <O> 2001-01-01]","""Istabbilita fl-2001-01, Hypermarcas hija fl-industrija farmaċewtika. "" ""Hypermarcas hija kumpanija farmaċewtika li ġiet stabbilita fl-1 ta' Jannar 2001.",Maltese
4071,CelestialBody,(X (X) (X)),sibling,"[<S> 101 Helena <P> escapeVelocity <O> 0.0348 (kilometrePerSeconds), <S> 101 Helena <P> apoapsis <O> 441092000.0 (kilometres)]","""101 Helena għandha veloċità ta' ftar ta' 0.0348 km fis-sekonda u apopsis ta' 441092000.0 km"", ""101 Helena għandha veloċità ta' ftar ta' 0.0348 km/s u apopsis ta' 441092000.0 km"", ""101 Helena għandha apopsis ta' 441092000.0 km u veloċità ta' ftar ta' 0.0348 km fis-sekonda"".",Maltese
1877,Food,(X (X) (X)),sibling,"[<S> Arem-arem <P> country <O> Indonesia, <S> Arem-arem <P> ingredient <O> Banana leaf]","""Il-karta tal-banana hija ingredjent ta' arem-arem, li joriġina mill-Indoneżja. """,Maltese
5458,University,(X (X (X))),chain,"[<S> School of Business and Social Sciences at the Aarhus University <P> city <O> Aarhus, <S> Aarhus <P> governmentType <O> Magistrate]","""It-tip ta' gvern f'Aarhus huwa dak tal-magistrat. Il-belt ta' Aarhus hija fejn tinsab il-Iskola ta' Negattivi u Xjenzi Soċjali fl-Università ta' Aarhus. """", Il-Iskola ta' Negattivi u Xjenzi Soċjali fl-Università ta' Aarhus f'Aarhus għandha Magistrat bħala gvern tagħha. """", Il-Iskola ta' Negattivi u Xjenzi Soċjali fl-Università ta' Aarhus tinsab fil-belt ta' Aarhus li għandha Magistrat bħala t-",Maltese
849,Athlete,(X (X)),,[<S> Boston Bruins <P> city <O> Boston],"""Tá na Boston Bruins ó Boston. "" ""Tá na Boston Bruins bunaithe i Boston. "" ""Tá na Boston Bruins bunaithe i gCathair Boston"".",Irish
2426,Airport,(X (X) (X) (X)),sibling,"[<S> Antwerp International Airport <P> operatingOrganisation <O> Flemish Government, <S> Antwerp International Airport <P> owner <O> Flemish Region, <S> Antwerp International Airport <P> runwayLength <O> 600.0]","""Is é Aerfort Idirnáisiúnta Antverpén, a bhfuil leathnamh aerárthach 600,0 m ar fad aige, atá faoi úinéireacht réigiún na Flamands agus a bhainistiú ag Rialtas na Flamands. """,Irish
1290,University,(X (X)),,[<S> All India Council for Technical Education <P> location <O> Mumbai],"""Tá an Chomhairle Eolaíochta in Bhreatain"", ""Tá an Chomhairle Eolaíochta in Bhreatain"".",Irish
911,Athlete,(X (X)),,[<S> SV Werder Bremen <P> manager <O> Viktor Skrypnyk],"""Is é Victor Skrypnyk bainisteoir SV Werder Bremen"".",Irish
3724,Building,(X (X) (X) (X) (X)),sibling,"[<S> Adisham Hall <P> architecturalStyle <O> Tudor Revival architecture, <S> Adisham Hall <P> completionDate <O> 1931, <S> Adisham Hall <P> buildingStartDate <O> ""1927"", <S> Adisham Hall <P> location <O> Haputale]","""Tosaigh an t-oibre ar an Ard-Stiúr Ó Dhomhnaill i Haupatal, a thiomáint i stíl ""Vozroждения Тюдоров"", i 1927 agus críochnaithe i 1931."", ""Tosaigh an t-oibre ar an Ard-Stiúr Ó Dhomhnaill, Haupatal (sproeiseáilte i stíl Tudor Revival), i 1927 agus críochnaithe i 1931."", ""Tosaigh an t-oibre ar an Ard-Stiúr Ó Dhomhnaill i 1927 agus críochnaithe i 1931.",Irish
4542,Airport,(X (X) (X) (X) (X) (X)),sibling,"[<S> Allama Iqbal International Airport <P> location <O> Pakistan, <S> Allama Iqbal International Airport <P> runwayLength <O> 3310.0, <S> Allama Iqbal International Airport <P> operatingOrganisation <O> Pakistan Civil Aviation Authority, <S> Allama Iqbal International Airport <P> cityServed <O> Lahore, <S> Allama Iqbal International Airport <P> runwayName <O> ""18R/36L""]","""Aeroport Lakhor, a sheirbhísíonn an chathair Lahore agus atá faoi stiúir an Rialtais Aeráide Sivialta Pákistáin, atá i Pákistáin. Ainm an phaillead-seasta aerfort - 18R/36L, agus a fhad - 3 310."", ""Aeroport Lahore atá i Lahore, Pákistáin, agus atá faoi stiúir an Rialtais Aeráide Sivialta Pákistáin. Is é fad an phaillead-seasta 3310 m agus tá sé ar eolas",Irish
7134,Food,(X (X (X) (X))),mixed,"[<S> Arròs negre <P> country <O> Spain, <S> Spain <P> ethnicGroup <O> Spaniards, <S> Spain <P> leader <O> Felipe VI of Spain]","""Arròs negre ó Spáinn, a bhfuil an grúpa eitneach ina measc na Spáinnithe agus a bhfuil an ceannaire aige Felipe VI. "" ""Tógann an grúpa eitneach de na Spáinnithe ó Spáinn áit a bhfuil Felipe VI ina cheannaire agus arros negre is é an plaisteach. "" ""Arros negre is é plaisteach traidisiúnta ó Spáinn áit a bhfuil Felipe VI ina cheannaire agus na Spáinnithe an grúpa eitneach"".",Irish
7913,Politician,(X (X) (X (X))),mixed,"[<S> Juan Perón <P> party <O> Labour Party (Argentina), <S> Alberto Teisaire <P> successor <O> Isaac Rojas, <S> Alberto Teisaire <P> inOfficeWhilePresident <O> Juan Perón]","""B'e Juan Peron ball Phríomh-Uachtarán sa Pháirtí Laibéireachta san Árgantida agus bhí sé ina uachtarán ag an am céanna a bhí Alberto Teisaire ar oifig. Isaac Rojas bhí sé ina dhiaidh Alberto Teisaire. """", ""Alberto Teisaire, a tháinig Isaac Rojas ina dhiaidh, bhí i oifig agus Juan Perón (a bhí ina bhall den Pháirtí Laibéireachta) ina Uachtarán. """", ""Isaac Rojas tháinig ar Alberto Teisaire, a bhí ar oifig agus Juan Perón ina uachtarán",Irish
5416,SportsTeam,(X (X (X))),chain,"[<S> Luciano Spalletti <P> club <O> Udinese Calcio, <S> A.S. Roma <P> manager <O> Luciano Spalletti]","""Luciano Spalletti, a bhainisteoir A.S. Roma, a bhí ag imirt le haghaidh Udinese Calcio. "", ""Luciano Spalletti a imirt le haghaidh Udinese Calcio agus a bhainisteoir AS Roma. "", ""Luciano Spalletti a bhainisteoir A S Roma agus a imirt le haghaidh Udinese Calcio. """,Irish
2351,Monument,(X (X)),,[<S> Azerbaijan <P> capital <O> Baku],"""Is é Baku príomhchathair na hAzerbaijan. """", Is é Baku príomhchathair na hAzerbaijan. """,Irish
4072,CelestialBody,(X (X) (X)),sibling,"[<S> 101 Helena <P> mass <O> 3.0 (kilograms), <S> 101 Helena <P> apoapsis <O> 441092000.0 (kilometres)]","""Tá maise 3.0 kg ag 101 Helena agus tá apoapsis de 441092000.0 km""., ""Tá apoapsis de 441092000.0 (kiloméadar) ag 101 Helena, le maise 3.0 kg"".",Irish
7195,Food,(X (X (X) (X))),mixed,"[<S> Bacon Explosion <P> country <O> United States, <S> United States <P> leader <O> Joe Biden, <S> United States <P> ethnicGroup <O> White Americans]","""Is grúpa eitneach iad na Meiriceánaigh Bán sna Stáit Aontaithe agus tá ceannaire polaitiúil ag an tír sin ar a dtugtar Joe Biden. Tosaíonn an Bhriseadh Bacon ón Stát Aontaithe"", ""Tosaíonn an Bhriseadh Bacon ón Stát Aontaithe, áit a bhfuil Joe Biden ina cheannaire agus is grúpa eitneach iad na Meiriceánaigh Bán"".",Irish
809,Food,(X (X)),,[<S> Asam pedas <P> country <O> Indonesia],"""Indonesia is tír a thagann assam pedas."", ""Asam pedas  é an bia a bhfuil tóir air san Indoneasia."", ""Asam pedas tá tóir air san Indoneasia"".",Irish
5195,Politician,(X (X) (X)),sibling,"[<S> Alfred Moore Scales <P> almaMater <O> University of North Carolina at Chapel Hill, <S> Alfred Moore Scales <P> successor <O> James W. Reid (politician)]","""Alfred Moores Scales, a raibh a alma mater ar Ollscoil Carolina Thuaidh ag Chapel Hill, a tháinig ar a shocrú ag an polaiteoir James W. Reid."", ""Alfred Moore Scales alma mater, a tháinig ar a shocrú ag an polaiteoir James W. Reid, is é Ollscoil Carolina Thuaidh ag Chapel Hill."", ""Alfred Moore Scales a tháinig ar a shocrú ag an polaiteoir, James W. Reid, a bhí ag staidéar ag Ollscoil Carolina Thuaidh ag Chapel Hill"".",Irish
3104,Food,(X (X) (X (X))),mixed,"[<S> Binignit <P> ingredient <O> Sweet potato, <S> Binignit <P> mainIngredient <O> Taro, <S> Sweet potato <P> order <O> Solanales]","""Óir na comhábhair bunúsacha de súpa Binignit  Taró i cartaí milis. "" ""K ingredientam soupa Binignit bhaineann taró i Batat, an ceann deireanach acu a bhaineann le Pasлёноцветного порядка растений. """,Irish
9629,ComicsCharacter,(X (X) (X) (X) (X)),sibling,"[<S> Bananaman <P> broadcastedBy <O> BBC, <S> Bananaman <P> starring <O> Jill Shilling, <S> Bananaman <P> creator <O> Steve Bright, <S> Bananaman <P> firstAired <O> ""1983-10-03""]","""Bananaman, a bhfuil Jill Shilling ag imirt, a chruthaigh Steve Bright.",Irish
6741,City,(X (X) (X) (X)),sibling,"[<S> Albuquerque, New Mexico <P> populationDensity <O> 1142.3 (inhabitants per square kilometre), <S> Albuquerque, New Mexico <P> leaderTitle <O> New Mexico House of Representatives, <S> Albuquerque, New Mexico <P> areaTotal <O> 490.9 (square kilometres)]","""Albuquerque i Nua-Mheicsiceo a cheannaíonn an tSeomra Tionól Nua-Mheicsiceo agus tá dlús daonra de 1142.3 duine ar gach ceann de na 490.9 ciliméadar cearnach a chlúdaíonn sé. """,Irish
4947,MeanOfTransportation,(X (X (X))),chain,"[<S> Atlas II <P> manufacturer <O> Lockheed Martin, <S> Lockheed Martin <P> location <O> Bethesda, Maryland]","""Tá an Atlas II déanta ag Lockheed Martin atá lonnaithe i Bethesda, Maryland. "" ""Tá an Atlas II déanta ag Lockheed Martin atá lonnaithe i Bethesda, Maryland. "" ""Tá an monaróir an Atlas II ag Lockheed Martin atá lonnaithe i Bethesda, Maryland. """,Irish
5548,WrittenWork,(X (X) (X)),sibling,"[<S> A Long Long Way <P> numberOfPages <O> ""292"", <S> A Long Long Way <P> mediaType <O> Hardcover]","""Tá A Long Long Way ar fáil i gcúlra crua agus tá sé 292 leathanach. """", Tá sé ar fáil i gcúlra crua, Tá A Long Long Way 292 leathanach i fhad. "", "" Tá an 292 leathanach A Long, Long Way ar fáil i gcúlra crua. """,Irish
5465,Astronaut,(X (X) (X) (X) (X) (X) (X) (X)),sibling,"[<S> Buzz Aldrin <P> birthPlace <O> Glen Ridge, New Jersey, <S> Buzz Aldrin <P> nationality <O> United States, <S> Buzz Aldrin <P> birthName <O> ""Edwin Eugene Aldrin Jr."", <S> Buzz Aldrin <P> occupation <O> Fighter pilot, <S> Buzz Aldrin <P> almaMater <O> ""Massachusetts Institute of Technology, Sc.D. 1963"", <S> Buzz Aldrin <P> birthDate <O> ""1930-01-20"", <S> Buzz Aldrin <P> status <O> ""Retired""]","""Éidín Eugene Oldrín-ios, níos fearr ar a dtugtar Bazz Oldrín, anois tá sé in scor as oifig. Is saoránach na Stát Aontaithe é, a rugadh ar 20 Eanáir 1930 i Glen Ridge, stát Nua-Jersey. D'éirigh sé i 1963 le hIonstitiúid Teicneolaíochta Massachusetts le céim Dhétair Teicneolaíochta agus bhí sé ina phailóta iospartach.",Irish
