id,category,shape,shape_type,triples,lexicalization,prefix
9453,City,(X (X) (X) (X) (X)),sibling,"[<S> Anaheim, California <P> areaCode <O> 657, <S> Anaheim, California <P> populationTotal <O> 336265, <S> Anaheim, California <P> utcOffset <O> ""-8"", <S> Anaheim, California <P> areaTotal <O> 131.6 (square kilometres)]","""Anaheim, California għandha popolazzjoni ta '336265, u żona totali ta' 131.6 km2. Hija għandha wkoll il-kodiċi taż-żona, 657, u l-offset UTC ta'-8."", ""Anaheim, California għandha popolazzjoni totali ta '336265, il-kodiċi taż-żona ta '657, offset UTC ta'-8, u żona totali ta '131.6 km2."", ""Il-popolazzjoni totali ta 'Anaheim California hija 336265, l-erja totali tagħha hija 131.6 km2 u l-kodiċi taż-żona tagħha hija",Maltese
4148,Food,(X (X) (X) (X) (X)),sibling,"[<S> Beef kway teow <P> mainIngredient <O> ""Kway teow, beef tender loin, gula Melaka, sliced, dried black beans, garlic, dark soy sauce, lengkuas, oyster sauce, soya sauce, chilli and sesame oil"", <S> Beef kway teow <P> region <O> ""Nationwide in Singapore and Indonesia"", <S> Beef kway teow <P> country <O> Indonesia, <S> Beef kway teow <P> ingredient <O> Sesame oil]","""Kuetiau s- gвядиной  é d- dwal li huwa popolari madwar il- pajjiż f'Singapur u l-Indoneżja, l- ingredjenti tiegħu jinkludu ż- zjut ta'l- ingżut, goвяжью вырезку, kwai teow, zokkor tal- palma, imqassma b' ħwejjeġ sottili b' fażol iswed, garżak, sauce soie t' isfel, imbir, sauce uštrij, sauce soie, per",Maltese
9324,CelestialBody,(X (X (X) (X) (X))),mixed,"[<S> 101 Helena <P> discoverer <O> James Craig Watson, <S> James Craig Watson <P> almaMater <O> University of Michigan, <S> James Craig Watson <P> stateOfOrigin <O> Canada, <S> James Craig Watson <P> deathPlace <O> Madison, Wisconsin]","""James Craig Watson, li skopra l-Università ta' Michigan, u miet f'Madison, Wisconsin, studja fl-Università ta' Michigan u miet f'Madison, Wisconsin"".",Maltese
283,Astronaut,(X (X)),,"[<S> Alan Shepard <P> timeInSpace <O> ""13017.0""(minutes)]","""Il-ħin ta' Alan Shepard fl-ispazju kien ta' 13017.0 minuta"", ""Alan Shepard qatta' 13017 minuta fl-ispazju"", ""13017.0 minuta - huwa l-ħin li qatta' Alan Shepard fl-ispazju"", ""Alan Shepard qatta' 130017 minuta fl-ispazju"", ""Alan Shepard qatta' ftit iktar minn 9 ijiem fl-ispazju"", ""Il-ħin ta' Alan Shepard fl-ispazju - 13017 minuta"", ""Alan Shepard",Maltese
9998,Food,(X (X (X)) (X (X))),mixed,"[<S> Java <P> ethnicGroup <O> Javanese people, <S> Ayam penyet <P> region <O> Singapore, <S> Singapore <P> leader <O> Tony Tan, <S> Ayam penyet <P> country <O> Java]","""Ayam penyet huwa ikel minn Singapore u Java. In-nies ta' Java huma grupp etniku ta' Java u l-mexxej ta' Singapore huwa Tony Tan. """,Maltese
9290,CelestialBody,(X (X) (X) (X) (X)),sibling,"[<S> (15788) 1993 SB <P> orbitalPeriod <O> 7729430000.0, <S> (15788) 1993 SB <P> periapsis <O> 3997100000000.0, <S> (15788) 1993 SB <P> epoch <O> 2006-03-06, <S> (15788) 1993 SB <P> discoverer <O> Alan Fitzsimmons]","""15788 1993 SB, li nstabet minn Alan Fitzsimmons, għandha epoca tas-6 ta' Marzu, 2006. Għandu perjodu orbital ta' 7,729,430,000 u periapsis ta' 3,997,100,000,000."", ""(15788) 1993 SB nstabet minn Alan Fitzsimmons u għandu data ta' epoca tas-6 ta' Marzu 2006. Il-perjodu orbital huwa 7729430000 u l-kejl tal-periapsis huwa 3997100000000.0."", ""Il-perjodu orbital ta' 15788 1993 SB huwa 77294300",Maltese
10932,WrittenWork,(X (X (X) (X (X)))),mixed,"[<S> United States <P> language <O> English language, <S> United States <P> leader <O> Barack Obama, <S> English language <P> spokenIn <O> Great Britain, <S> A Fortress of Grey Ice <P> country <O> United States]","""L-Ingliż jitkellem fil-Gran Brittanja u huwa wkoll il-lingwa tal-Istati Uniti. L-Istati Uniti huma mmexxija minn Barack Obama u huma l-oriġini ta 'Fortura tal-Grey Ice. """", ""Fortura tal-Grey Ice huwa mill-Istati Uniti fejn Barack Obama huwa President. Il-lingwa Ingliża tintuża kemm fl-Istati Uniti kif ukoll fil-Gran Brittanja. """", ""Fortura tal-Grey Ice hija mill-Istati Uniti fejn jitkellmu l-Ingliż u Barack Obama huwa l",Maltese
2488,Astronaut,(X (X (X) (X))),mixed,"[<S> Apollo 12 <P> backupPilot <O> Alfred Worden, <S> Alan Bean <P> mission <O> Apollo 12, <S> Apollo 12 <P> operator <O> NASA]","""Alfred Merrill Warren kien pilota ta' riżerva mmaniġġjat mill-NASA Apollo 12, fejn Alan Bin kien membru tal-ekwipaġġ. """,Maltese
10289,Monument,(X (X) (X) (X) (X)),sibling,"[<S> Atatürk Monument (İzmir) <P> inaugurationDate <O> ""1932-07-27"", <S> Atatürk Monument (İzmir) <P> location <O> Turkey, <S> Atatürk Monument (İzmir) <P> material <O> ""Bronze"", <S> Atatürk Monument (İzmir) <P> designer <O> Pietro Canonica]","""Il-Mument Ataturk (Izmir) jinsab fit-Turkija u ġie inawgurat fl-1932-07-27. Huwa dżenjat minn Pietro Canonica u huwa magħmul minn bronzu. """", ""Pietro Canonica ddisinja l-Mument Ataturk tal-bronzu li ġie inawgurat f'Izmir, it-Turkija fis-27 ta' Lulju 1932."", ""Il-Mument Atatürk fit-Turkija ġie ddisinjat f'bronzu minn Pietro Canonica, u ġie inawgurat fis-27 ta'",Maltese
7022,Company,(X (X) (X) (X)),sibling,"[<S> AmeriGas <P> regionServed <O> United States, <S> AmeriGas <P> city <O> King of Prussia, Pennsylvania, <S> AmeriGas <P> operatingIncome <O> 380700000]","""AmeriGas, li tinsab f'King of Prussia, Pennsylvania, isservi l-Istati Uniti, u għandha dħul operattiv ta' $ 380,700,000. """", Iservi l-Istati Uniti, AmeriGas għandha dħul operattiv ta' 380700,000 u tinsab f'King of Prussia, Pennsylvania. """", AmeriGas, li sservi r-reġjuni kollha tal-Istati Uniti, hija tinsab f'King of Prussia, Pennsylvania, u kellha dħul operattiv ta' 380,700,000"".",Maltese
508,Artist,(X (X)),,[<S> Andrew White (musician) <P> activeYearsStartYear <O> 2003],"""Andrew White beda l-karriera mużika tiegħu fl-2003. """,Maltese
9583,City,(X (X) (X (X) (X))),mixed,"[<S> United States <P> demonym <O> Americans, <S> Albany, Georgia <P> isPartOf <O> Dougherty County, Georgia, <S> United States <P> ethnicGroup <O> Asian Americans, <S> Albany, Georgia <P> country <O> United States]","""Albany hija parti mill- Kumitat taʼ Dougherty fil- Georgia, fl-Istati Uniti. L- abitanti tal-Istati Uniti huma magħrufa bħala Amerikan u xi wħud minnhom huma Amerikan tal- Asja. """,Maltese
691,ComicsCharacter,(X (X)),,[<S> Asterix (comicsCharacter) <P> creator <O> Albert Uderzo],"""Alber Uderzo - il-ħolqien tal-eroja komikssi ta 'Asteriks. "", ""Personaġġ komikssi ta 'Asteriks ġie maħluq minn Alberom Uderzo. "", ""Personaġġ komikssi ta 'Asteriks ġie maħluq minn Alberom Uderzo. """,Maltese
8051,SportsTeam,(X (X (X) (X))),mixed,"[<S> AZ Alkmaar <P> manager <O> John van den Brom, <S> John van den Brom <P> club <O> Vitesse Arnhem, <S> John van den Brom <P> club <O> Jong Ajax]","""John van den Brom jilgħab għall-Vitesse Arnhem u fil-klabb Jong Ajax. Huwa wkoll il-maniġer tal-AZ Alkmaar. ""John van den Brom jilgħab kemm għall-Vitesse Arnhem kif ukoll għall-Jong Ajax. Huwa wkoll ġestja l-AZ Alkmaar. ""John van den Brom, li huwa membru tal-klabb Jong Ajax u jilgħab għall-Vitesse Arnhem, kien maniġer tal-AZ Alkmaar. """,Maltese
1238,SportsTeam,(X (X)),,[<S> Max Huiberts <P> club <O> AZ Alkmaar],"""Max Heiberz huwa marbut mal-klabb ""AZ""."", ""Max Heiberz jilgħab fil-klabb ""Alkmar""."", ""Max Heiberz jilgħab għall-AZ"".",Maltese
5018,Politician,(X (X) (X)),sibling,"[<S> Ab Klink <P> almaMater <O> Erasmus University Rotterdam, <S> Ab Klink <P> birthPlace <O> Stellendam]","""Ab Klink twieled f'Stellendam u gradwa l-Università Erasmus Rotterdam."", ""Ab Klink, twieled f'Stellendam, mar l-Università Erasmus Rotterdam."", ""Ab Klink twieled f'Stellendam u l-alma mater tiegħu hija l-Università Erasmus Rotterdam"".",Maltese
300,Airport,(X (X)),,[<S> Ícolo e Bengo <P> country <O> Angola],"""Ícolo e Bengo jinsab fl-Angola"".",Maltese
11950,City,(X (X) (X (X) (X) (X))),mixed,"[<S> United States <P> demonym <O> Americans, <S> United States <P> capital <O> Washington, D.C., <S> Albany, Oregon <P> isPartOf <O> Benton County, Oregon, <S> Albany, Oregon <P> country <O> United States, <S> United States <P> ethnicGroup <O> Native Americans in the United States]","""L-Amerikani jgħixu fl-Istati Uniti, il-kapitali hija Washington D.C. U flimkien mal-Amerikani hemm l-Amerikani Indiani li huma wieħed mill-gruppi etniċi fl-Istati Uniti tal-Amerika. Albany, Oregon huwa fl-Istati Uniti u wkoll parti tiegħu mill-Kontat ta' Benton fl-Oregon.",Maltese
4992,Food,(X (X (X) (X) (X) (X))),mixed,"[<S> Bacon Explosion <P> country <O> United States, <S> United States <P> leader <O> Barack Obama, <S> United States <P> ethnicGroup <O> Native Americans in the United States, <S> United States <P> capital <O> Washington, D.C., <S> United States <P> language <O> English language]","""Barak Obama - wieħed mill-gruppi etniċi tal-pajjiż. ""Barak Obama - wieħed mill-gruppi etniċi tal-pajjiż.",Maltese
8435,Airport,(X (X) (X) (X (X))),mixed,"[<S> Afonso Pena International Airport <P> cityServed <O> Curitiba, <S> Afonso Pena International Airport <P> operatingOrganisation <O> Infraero, <S> Afonso Pena International Airport <P> location <O> São José dos Pinhais, <S> Curitiba <P> isPartOf <O> South Region, Brazil]","""Misslu f'Sao Jose dos Pinhais u joperaw minn Infraero, l-Ajruport Internazzjonali ta' Afonso Pena jservi l-belt ta' Curitiba li hija parti mir-Reġjun tan-Nofsinhar, il-Brażil. """", ""Jippermessi minn Infraero, u jservi l-belt ta' Curitiba (parti mir-Reġjun tan-Nofsinhar, il-Brażil), l-Ajruport Internazzjonali ta' Afonso Pena jinsab f'Sao Jose dos Pinhais. "", ""L",Maltese
2582,Building,(X (X) (X (X))),mixed,"[<S> 320 South Boston Building <P> architect <O> George Winkler, <S> George Winkler <P> country <O> United States, <S> 320 South Boston Building <P> buildingStartDate <O> 1910]","""L-Amerikan George Winkler kien l-arkitettur ta 'Saus-Boston Building 320, li l-kostruzzjoni tagħha bdiet fl-1910. """,Maltese
3890,CelestialBody,(X (X) (X) (X) (X)),sibling,"[<S> 1089 Tama <P> epoch <O> 2005-11-26, <S> 1089 Tama <P> formerName <O> ""A894 VA; A904 VD;"", <S> 1089 Tama <P> periapsis <O> 288749000000.0, <S> 1089 Tama <P> apoapsis <O> 373513000.0 (kilometres)]","""Epocha 1089 Tami - 26 ta' Novembru 2005. Apocentru 1089 Tami, li qabel kienet tissejjaħ A894 VA; A904 VD, - 373513000 kilometru, u għandha pericentru fl-ammont ta' 288749000000 kilometru. """,Maltese
6482,Building,(X (X) (X) (X)),sibling,"[<S> Adisham Hall <P> architecturalStyle <O> Tudor Revival architecture, <S> Adisham Hall <P> completionDate <O> 1931, <S> Adisham Hall <P> location <O> Haputale]","""Adisham Hall jinsab f'Haputale tlesta fl-1931 u huwa fl-istil arkitettoniku Tudor Revival."", ""Adisham Hall f'Haputale tlesta fl-1931 u huwa tal-istil arkitettoniku Tudor Revival."", ""Haputale's Adisham Hall għandu l-istil arkitettoniku Tudor Revival iżda tlesta fl-1931.""",Maltese
10381,Politician,(X (X) (X) (X) (X)),sibling,"[<S> Abner W. Sibal <P> office <O> ""Member of the Connecticut Senate from the 26th District"", <S> Abner W. Sibal <P> party <O> Republican Party (United States), <S> Abner W. Sibal <P> successor <O> Marjorie Farmer, <S> Abner W. Sibal <P> birthPlace <O> Ridgewood, Queens]","""Ivvjaġġat f'Ridgewood, Queens, Abner W. Sibal, membru tal-partit republikan tal-Istati Uniti, kien membru tas-Senat tal-Konnecticut mid-26 Distrit, u ġie segwit minn, Marjorie Farmer. """,Maltese
3370,University,(X (X) (X (X))),mixed,"[<S> Mendrisio <P> neighboringMunicipality <O> Meride, <S> Accademia di Architettura di Mendrisio <P> established <O> 1996, <S> Accademia di Architettura di Mendrisio <P> city <O> Mendrisio]","""L-Akkademja tal-Arkitettura ta' Mindrizio ġiet stabbilita fl-1996. Hija tinsab f'Mendrizio, li tinsab viċin mal-muniċipalità ta' Meride. """,Maltese
1689,CelestialBody,(X (X) (X)),sibling,"[<S> (66063) 1998 RO1 <P> epoch <O> 2013-11-04, <S> (66063) 1998 RO1 <P> formerName <O> ""1999 SN5""]","""2000 SN5 meta kien isem asteroid (66063) 1998 RO1, li kellu l-epopju 13 ta 'Jannar 2016"".",Maltese
8908,Astronaut,(X (X (X) (X) (X))),mixed,"[<S> Elliot See <P> almaMater <O> University of Texas at Austin, <S> University of Texas at Austin <P> affiliation <O> University of Texas System, <S> University of Texas at Austin <P> competeIn <O> Big 12 Conference, <S> University of Texas at Austin <P> president <O> Gregory L. Fenves]","""Elliot See gradwa mill-Università tat-Texas f'Austin li hija affiljata mas-Sistema tal-Università tat-Texas u tikkompeti fil-Konferenza tal-12 kbar taħt il-president tagħha Gregory L Fenves"".",Maltese
2240,MeanOfTransportation,(X (X)),,[<S> Atlas II <P> launchSite <O> Spaceport Florida Launch Complex 36],"""L-Atlas II ġie tniedi mill-Spaceport Florida Launch Complex 36."", ""Il-post tat-tnedija ta' Atlas II huwa Spaceport Florida Launch Complex 36."", ""Il-post tat-tnedija ta' Atlas II kien l-Spaceport Florida Launch Complex 36.""",Maltese
4711,Building,(X (X (X) (X) (X) (X))),mixed,"[<S> 11 Diagonal Street <P> location <O> South Africa, <S> South Africa <P> capital <O> Cape Town, <S> South Africa <P> leader <O> Cyril Ramaphosa, <S> South Africa <P> leader <O> Jacob Zuma, <S> South Africa <P> ethnicGroup <O> White South African]","""Lider tal-Afrika t'Isfel - Siril Ramaphosa u Jacob Zuma - ukoll lider f'pajjiż fejn wieħed mill-gruppi etniċi - huma Żgħażagħ Żgħażagħ Żgħażagħ.",Maltese
4911,MeanOfTransportation,(X (X (X))),chain,"[<S> Antares (rocket) <P> manufacturer <O> Yuzhnoye Design Office, <S> Yuzhnoye Design Office <P> location <O> Ukraine]","""Il-rakett Antares huwa manifatturat fl-Uffiċċju tad-Disinni ta' Yuzhnoye li jinsab fl-Ukraina. """", Il-rakett Antares huwa manifatturat mill-Uffiċċju tad-Disinni ta' Yuzhnoye li jinsab fl-Ukraina. "", ""Il-rakett Antares kien magħmul mill-Uffiċċju tad-Disinni ta' Yuzhnoye li jinsab fl-Ukraina. """,Maltese
11118,Airport,(X (X (X (X) (X) (X)))),mixed,"[<S> Belgium <P> leader <O> Charles Michel, <S> Belgium <P> leader <O> Philippe of Belgium, <S> Antwerp International Airport <P> cityServed <O> Antwerp, <S> Belgium <P> officialLanguage <O> French language, <S> Antwerp <P> country <O> Belgium]","""L-Ajruport Internazzjonali ta' Antwerpen jaqdi l-belt turistika popolari ta' Antwerpen. Il-Franċiż huwa l-lingwa ewlenija tal-Belġju fejn Charles Michel u Philippe tal-Belġju huma mexxejja"".",Maltese
9033,Athlete,(X (X) (X) (X) (X)),sibling,"[<S> Alex Tyus <P> college <O> Florida Gators men's basketball, <S> Alex Tyus <P> height <O> 2.032, <S> Alex Tyus <P> draftYear <O> 2011, <S> Alex Tyus <P> birthDate <O> 1988-01-08]","""Alex Tyus twieled fl-8 ta' Jannar 1988 u kellu għall-kumitat tal-basketball maskili tal-Florida Gators. Huwa kien idedatt fl-2011 u huwa 2.032 metru għoli. """",Alex Tyus twieled fl-8 ta' Jannar 1988. Huwa 2.032 metru għoli.",Maltese
12966,Monument,(X (X) (X) (X (X) (X) (X))),mixed,"[<S> Turkey <P> leaderTitle <O> President of Turkey, <S> Atatürk Monument (İzmir) <P> designer <O> Pietro Canonica, <S> Turkey <P> capital <O> Ankara, <S> Turkey <P> currency <O> Turkish lira, <S> Atatürk Monument (İzmir) <P> inaugurationDate <O> ""1932-07-27"", <S> Atatürk Monument (İzmir) <P> location <O> Turkey]","""Il-mexxej tat-Turkija huwa l-President, il-munita hija l-Lira Turka u l-belt kapitali hija Ankara. Huwa l-post tal-monument Ataturk li ġie ddisinjat minn Pietro Canonica u ġie inaugurat f'Izmir fis-27 ta' Lulju 1932. ""Il-Monument Ataturk, li ġie ddisinjat minn Pietro Canonica, ġie inaugurat fis-27 ta' Lulju 1932. Il-mexxej tat-Turkija huwa l-President, il-munita tiegħu hija l-Lira",Maltese
3535,Artist,(X (X) (X)),sibling,"[<S> Alison O'Donnell <P> genre <O> Folk music, <S> Alison O'Donnell <P> recordLabel <O> Static Caravan Recordings]","""Alison O'Donnell twettaq mużika folklorika u hija ffirmata mal-label tal-rekords Static Caravan Recordings. """",Alison O'Donnell hija performer tal-mużika folklorika b'Static Caravan Recordings bħala l-label tal-rekords tagħha. "", ""Alison O'Donnell twettaq mużika folklorika u rreġistrat fuq il-label tal-rekords, Static Caravan Recordings. """,Maltese
4410,University,(X (X) (X) (X (X))),mixed,"[<S> Accademia di Architettura di Mendrisio <P> country <O> Switzerland, <S> Accademia di Architettura di Mendrisio <P> numberOfStudents <O> 600, <S> Accademia di Architettura di Mendrisio <P> established <O> 1996, <S> Switzerland <P> leader <O> Johann Schneider-Ammann]","""Johann Schneider-Ammann - mexxej tal-Isvizzera, fejn tinsab l-Akkademja tal-Arkitettura ta' Mendrizio, li ġiet stabbilita fl-1996.",Maltese
1388,City,(X (X)),,"[<S> Alexandria, Indiana <P> populationDensity <O> 755.3 (inhabitants per square kilometre)]","""Alexandria, Indiana għandha densità ta' popolazzjoni ta' 755.3 abitant kull kilometru kwadru."", ""Densità ta' popolazzjoni ta' Alexandria, Indiana hija 755.3 abitant kull kilometru kwadru."", ""Densità ta' popolazzjoni ta' Alexandria, Indiana, hija 755.3 (abitanti kull kilometru kwadru).""",Maltese
9106,Building,(X (X) (X) (X) (X)),sibling,"[<S> 200 Public Square <P> location <O> Cleveland, <S> 200 Public Square <P> floorArea <O> 111484 (square metres), <S> 200 Public Square <P> floorCount <O> 45, <S> 200 Public Square <P> completionDate <O> 1985]","""200 Public Square, b'45 saqajn li jkopru 111484 metru kwadru, jinsab f'Cleveland u tlestiet fl-1985."", ""200 Public Square, Cleveland, b'45 saqajn li jkopru 111484 metru kwadru, tlestiet fl-1985."", ""200 Public Square li tlestiet fl-1985 għandha 45 saqajn b'erja totali ta' 111484 metru kwadru, tinsab f'Cleveland"".",Maltese
8188,WrittenWork,(X (X) (X) (X)),sibling,"[<S> 1634: The Ram Rebellion <P> mediaType <O> E-book, <S> 1634: The Ram Rebellion <P> author <O> ""Eric Flint, Virginia DeMarce, et al."", <S> 1634: The Ram Rebellion <P> isbnNumber <O> ""1-4165-2060-0""]","""Il-Ktieb elettroniku ""1634: The Ram Rebellion"" li ġie miktub minn Eric Flint, Virginia DeMarce et al. għandu n-numru ISBN 1-4165-2060-0."", ""1634: The Ram Rebellion, li jista' jinstab bħala ktieb elettroniku, ġie miktub minn Eric Flint, Virginia DeMarce et al. u għandu n-numru ISBN 1-4165-2060-0.""",Maltese
9907,Food,(X (X) (X) (X) (X)),sibling,"[<S> Batchoy <P> country <O> Philippines, <S> Batchoy <P> mainIngredient <O> ""noodles, pork organs, vegetables, chicken, shrimp, beef"", <S> Batchoy <P> ingredient <O> Vegetable, <S> Batchoy <P> region <O> La Paz, Iloilo City]","""Batchoy, li joriġina mir-reġjun ta' La Paz, il-Belt ta' Iloilo, huwa ikkun mitfugħ fil-Filippini. L-ingredjenti ewlenin huma neddles, organi tal-laħam tal-ħnieżer, ħxejjex, tjur, ħxejjex u laħam tal-ġrieħi.",Maltese
1573,City,(X (X)),,[<S> United States House of Representatives <P> isPartOf <O> United States Congress],"""Il-Kamra tal-Rappreżentanti tal-Istati Uniti hija parti mill-Kongress tal-Istati Uniti. """", Il-Kamra tal-Rappreżentanti hija parti mill-Kongress tal-Istati Uniti. """", Il-Kamra tal-Rappreżentanti tal-Istati Uniti hija parti mill-Kongress tal-Istati Uniti. """,Maltese
9212,Building,(X (X) (X (X) (X))),mixed,"[<S> Ampara Hospital <P> country <O> Sri Lanka, <S> Ampara Hospital <P> state <O> Eastern Province, Sri Lanka, <S> Eastern Province, Sri Lanka <P> governingBody <O> Eastern Provincial Council, <S> Eastern Province, Sri Lanka <P> leader <O> Austin Fernando]","""L-Isptar Ampara jinsab fil-Provinċja tal-Lvant, is-Sri Lanka, li hija gvernat mill-Kunsill Provinċjali tal-Lvant immexxi minn Austin Fernando. """", L-Isptar Ampara jinsab fil-Provinċja tal-Lvant, is-Sri Lanka fejn il-Kunsill Provinċjali tal-Lvant huwa l-korp li jimmaniġġja u Austin Fernando huwa l-mexxej. "" ""L-Isptar Ampara jinsab fil-Provinċja tal-Lvant, is-Sri Lanka.",Maltese
